date,product_type,quantity_produced,Hides_kg,Chrome_Chemicals_L,Dyes_kg,Salt_kg
2024-10-12,Wallet,118.0,39.66,12.81,6.5,10.05
2024-10-12,Custom,179.0,248.35,83.49,38.82,61.07
2024-10-13,Belt,176.0,69.86,25.29,12.29,19.58
2024-10-13,Bag,210.0,242.88,81.4,34.74,60.48
2024-10-13,Shoe Leather,151.0,105.81,38.52,14.61,33.87
2024-10-13,Jacket Leather,176.0,340.36,129.01,46.01,104.7
2024-10-13,Wallet,191.0,64.62,22.14,12.17,14.41
2024-10-13,Custom,68.0,84.33,33.47,12.26,25.07
2024-10-14,Belt,167.0,67.87,21.63,12.3,19.23
2024-10-14,Bag,101.0,116.41,40.71,16.07,25.8
2024-10-14,Shoe Leather,127.0,87.16,35.15,12.69,29.31
2024-10-14,Jacket Leather,55.0,122.88,33.61,14.8,28.67
2024-10-14,Wallet,191.0,61.19,19.12,10.36,16.46
2024-10-14,Custom,105.0,146.79,52.6,19.76,36.44
2024-10-15,Belt,119.0,49.2,18.29,9.18,12.19
2024-10-15,Bag,239.0,242.32,89.93,40.8,66.71
2024-10-15,Shoe Leather,139.0,92.76,40.25,13.81,27.69
2024-10-15,Jacket Leather,117.0,234.16,80.91,34.7,63.46
2024-10-15,Wallet,35.0,10.93,3.48,2.04,2.95
2024-10-15,Custom,116.0,152.38,49.06,24.55,40.23
2024-10-16,Belt,158.0,64.14,20.9,11.47,17.41
2024-10-16,Bag,50.0,56.77,18.27,8.11,12.9
2024-10-16,Shoe Leather,105.0,74.72,26.69,10.28,22.24
2024-10-16,Jacket Leather,52.0,116.03,36.58,15.41,25.14
2024-10-16,Wallet,206.0,64.53,23.76,13.03,15.96
2024-10-16,Custom,183.0,250.26,86.94,36.28,66.07
2024-10-17,Belt,127.0,47.19,17.44,9.8,13.49
2024-10-17,Bag,184.0,214.44,74.19,29.59,44.75
2024-10-17,Shoe Leather,100.0,74.76,24.3,10.14,23.07
2024-10-17,Jacket Leather,101.0,199.85,65.18,28.35,51.17
2024-10-17,Wallet,167.0,62.34,18.79,9.16,14.37
2024-10-17,Custom,212.0,264.05,103.56,43.06,72.03
2024-10-18,Belt,136.0,58.74,21.02,8.78,12.95
2024-10-18,Bag,136.0,153.27,55.33,20.98,39.34
2024-10-18,Shoe Leather,52.0,32.98,13.2,5.65,11.89
2024-10-18,Jacket Leather,174.0,333.45,124.25,42.38,85.84
2024-10-18,Wallet,233.0,75.99,22.05,12.9,18.53
2024-10-18,Custom,45.0,56.39,20.03,9.84,15.43
2024-10-19,Belt,43.0,15.84,5.58,3.15,4.17
2024-10-19,Bag,162.0,167.98,69.01,25.41,44.42
2024-10-19,Shoe Leather,44.0,31.16,10.63,5.08,8.54
2024-10-19,Jacket Leather,131.0,252.22,82.13,32.05,67.82
2024-10-19,Wallet,43.0,15.58,5.0,2.75,3.83
2024-10-19,Custom,45.0,59.38,21.23,9.13,14.76
2024-10-20,Belt,45.0,19.44,6.94,3.39,4.43
2024-10-20,Bag,152.0,177.98,60.43,25.24,39.8
2024-10-20,Shoe Leather,119.0,82.5,32.28,11.77,24.87
2024-10-20,Jacket Leather,165.0,322.86,103.14,44.05,84.5
2024-10-20,Wallet,108.0,33.62,10.31,5.67,8.54
2024-10-20,Custom,234.0,284.56,108.05,45.14,82.72
2024-10-21,Belt,73.0,30.92,9.24,5.0,8.15
2024-10-21,Bag,204.0,242.38,74.98,34.35,53.98
2024-10-21,Shoe Leather,201.0,125.61,50.71,19.61,41.01
2024-10-21,Jacket Leather,161.0,297.68,102.08,45.79,77.98
2024-10-21,Wallet,151.0,49.38,16.26,9.05,12.34
2024-10-21,Custom,110.0,134.81,55.17,21.95,34.56
2024-10-22,Belt,134.0,55.43,19.9,9.48,13.96
2024-10-22,Bag,183.0,201.96,69.97,28.29,44.36
2024-10-22,Shoe Leather,53.0,34.68,14.54,6.0,11.03
2024-10-22,Jacket Leather,78.0,144.39,53.34,23.21,43.95
2024-10-22,Wallet,133.0,41.43,14.14,8.38,11.72
2024-10-22,Custom,169.0,235.94,71.63,36.2,61.26
2024-10-23,Belt,183.0,75.31,24.32,11.85,19.66
2024-10-23,Bag,197.0,198.29,78.18,31.83,53.31
2024-10-23,Shoe Leather,219.0,164.6,60.92,24.92,50.69
2024-10-23,Jacket Leather,128.0,252.83,79.16,32.08,62.5
2024-10-23,Wallet,89.0,27.98,9.82,4.91,7.24
2024-10-23,Custom,135.0,171.58,65.93,28.2,46.68
2024-10-24,Belt,76.0,30.98,11.26,5.49,8.54
2024-10-24,Bag,152.0,166.41,61.08,23.83,38.14
2024-10-24,Shoe Leather,51.0,34.21,14.5,5.72,10.83
2024-10-24,Jacket Leather,161.0,352.84,98.86,45.54,93.67
2024-10-24,Wallet,210.0,73.82,23.78,11.16,18.58
2024-10-24,Custom,121.0,152.97,54.66,23.05,41.5
2024-10-25,Belt,97.0,36.92,14.56,6.29,9.66
2024-10-25,Bag,179.0,199.03,76.94,30.44,53.28
2024-10-25,Shoe Leather,121.0,84.54,30.01,11.86,25.25
2024-10-25,Jacket Leather,65.0,134.95,44.59,17.42,33.54
2024-10-25,Wallet,185.0,59.31,19.86,10.68,15.25
2024-10-25,Custom,81.0,112.03,34.73,17.4,28.11
2024-10-26,Belt,56.0,25.41,7.63,4.04,5.42
2024-10-26,Bag,180.0,206.08,81.6,31.23,45.39
2024-10-26,Shoe Leather,155.0,110.29,42.72,16.23,35.3
2024-10-26,Jacket Leather,108.0,219.09,80.21,29.65,58.74
2024-10-26,Wallet,205.0,65.41,19.35,11.36,16.86
2024-10-26,Custom,74.0,100.08,33.49,16.28,26.57
2024-10-27,Belt,98.0,44.16,14.94,6.63,9.62
2024-10-27,Bag,218.0,217.9,90.94,33.95,55.45
2024-10-27,Shoe Leather,154.0,103.14,44.13,15.48,33.94
2024-10-27,Jacket Leather,117.0,227.37,73.21,29.49,64.2
2024-10-27,Wallet,41.0,13.18,4.3,2.35,3.13
2024-10-27,Custom,173.0,244.67,84.09,31.35,61.94
2024-10-28,Belt,81.0,34.57,11.27,5.35,8.95
2024-10-28,Bag,223.0,266.29,88.11,34.72,57.5
2024-10-28,Shoe Leather,129.0,90.25,36.49,14.82,29.61
2024-10-28,Jacket Leather,48.0,101.38,32.16,14.35,25.21
2024-10-28,Wallet,222.0,82.18,22.35,13.9,20.2
2024-10-28,Custom,90.0,120.24,42.58,17.23,27.57
2024-10-29,Belt,80.0,31.49,11.19,5.26,9.17
2024-10-29,Bag,134.0,150.54,55.45,23.4,33.61
2024-10-29,Shoe Leather,64.0,38.88,16.32,7.36,14.73
2024-10-29,Jacket Leather,46.0,84.63,29.05,13.19,22.41
2024-10-29,Wallet,166.0,52.76,18.72,9.0,13.57
2024-10-29,Custom,170.0,214.99,88.28,37.64,58.79
2024-10-30,Belt,180.0,66.65,27.43,12.86,19.52
2024-10-30,Bag,167.0,189.72,61.45,28.07,49.18
2024-10-30,Shoe Leather,169.0,125.83,49.52,17.73,38.55
2024-10-30,Jacket Leather,75.0,146.2,48.29,22.18,44.07
2024-10-30,Wallet,195.0,64.32,19.11,11.41,17.02
2024-10-30,Custom,73.0,96.56,34.39,13.03,24.44
2024-10-31,Belt,36.0,14.58,5.25,2.81,3.51
2024-10-31,Bag,211.0,231.08,92.17,35.05,54.94
2024-10-31,Shoe Leather,99.0,64.39,29.35,10.99,21.66
2024-10-31,Jacket Leather,195.0,410.44,141.28,54.4,102.95
2024-10-31,Wallet,74.0,26.8,8.3,4.65,5.57
2024-10-31,Custom,189.0,280.66,86.23,34.3,59.9
2024-11-01,Belt,89.0,37.89,11.36,6.38,9.93
2024-11-01,Bag,152.0,170.61,61.64,27.57,42.83
2024-11-01,Shoe Leather,101.0,68.79,27.61,11.66,23.24
2024-11-01,Jacket Leather,136.0,273.66,86.43,34.46,70.21
2024-11-01,Wallet,222.0,72.07,22.67,13.52,17.5
2024-11-01,Custom,231.0,297.18,114.89,49.98,74.13
2024-11-02,Belt,98.0,42.7,12.69,7.28,10.96
2024-11-02,Bag,55.0,61.61,24.29,8.1,14.56
2024-11-02,Shoe Leather,235.0,165.45,56.87,27.11,45.12
2024-11-02,Jacket Leather,218.0,444.05,153.13,57.76,122.92
2024-11-02,Wallet,65.0,23.67,7.43,3.81,5.49
2024-11-02,Custom,190.0,243.07,91.96,41.0,63.61
2024-11-03,Belt,102.0,41.47,14.67,7.85,10.6
2024-11-03,Bag,211.0,240.95,87.09,35.82,52.26
2024-11-03,Shoe Leather,111.0,70.65,30.08,12.64,21.13
2024-11-03,Jacket Leather,79.0,170.29,51.9,20.19,41.93
2024-11-03,Wallet,175.0,56.33,20.06,10.37,15.86
2024-11-03,Custom,80.0,115.21,40.0,15.83,27.88
2024-11-04,Belt,175.0,69.8,24.04,12.12,18.69
2024-11-04,Bag,268.0,288.95,105.47,48.0,73.65
2024-11-04,Shoe Leather,211.0,148.6,60.35,24.53,44.68
2024-11-04,Jacket Leather,239.0,479.2,161.98,69.97,126.16
2024-11-04,Wallet,49.0,17.96,5.08,2.81,3.61
2024-11-04,Custom,46.0,68.63,19.49,8.59,16.28
2024-11-05,Belt,94.0,34.97,12.43,6.63,10.01
2024-11-05,Bag,120.0,117.58,47.52,18.24,33.88
2024-11-05,Shoe Leather,231.0,154.2,67.87,27.05,53.98
2024-11-05,Jacket Leather,256.0,532.66,168.58,70.51,133.07
2024-11-05,Wallet,185.0,59.32,18.27,10.7,15.73
2024-11-05,Custom,211.0,255.81,94.92,37.76,70.09
2024-11-06,Belt,131.0,54.82,20.19,9.9,13.36
2024-11-06,Bag,268.0,298.28,115.82,47.8,77.88
2024-11-06,Shoe Leather,144.0,88.96,40.7,16.19,29.04
2024-11-06,Jacket Leather,96.0,192.6,71.03,27.92,52.3
2024-11-06,Wallet,242.0,89.68,27.41,14.8,20.8
2024-11-06,Custom,171.0,225.91,86.75,35.84,57.16
2024-11-07,Belt,226.0,90.19,30.44,14.85,25.16
2024-11-07,Bag,61.0,64.6,27.77,9.84,15.07
2024-11-07,Shoe Leather,46.0,31.02,11.93,4.54,9.33
2024-11-07,Jacket Leather,55.0,101.19,37.61,14.88,27.51
2024-11-07,Wallet,122.0,38.4,11.85,7.36,9.42
2024-11-07,Custom,134.0,193.5,61.01,25.09,44.46
2024-11-08,Belt,228.0,91.92,33.69,14.72,25.62
2024-11-08,Bag,235.0,275.58,89.74,41.16,67.45
2024-11-08,Shoe Leather,132.0,85.71,36.1,15.23,30.09
2024-11-08,Jacket Leather,110.0,226.28,73.55,32.56,54.73
2024-11-08,Wallet,149.0,46.49,14.99,9.24,11.85
2024-11-08,Custom,101.0,131.56,44.18,19.95,34.15
2024-11-09,Belt,65.0,26.71,9.62,4.18,7.12
2024-11-09,Bag,42.0,50.48,17.51,7.18,11.13
2024-11-09,Shoe Leather,61.0,40.89,15.27,6.49,11.93
2024-11-09,Jacket Leather,152.0,327.43,103.77,39.8,76.23
2024-11-09,Wallet,184.0,65.1,20.84,10.6,15.97
2024-11-09,Custom,86.0,108.0,41.97,17.61,26.81
2024-11-10,Belt,134.0,53.21,19.48,9.85,14.4
2024-11-10,Bag,241.0,250.47,98.36,37.46,66.96
2024-11-10,Shoe Leather,124.0,77.65,30.4,14.14,25.07
2024-11-10,Jacket Leather,76.0,149.36,50.76,19.56,39.84
2024-11-10,Wallet,131.0,46.2,12.43,8.17,11.18
2024-11-10,Custom,132.0,182.25,67.84,23.93,45.86
2024-11-11,Belt,239.0,99.44,30.14,15.34,23.24
2024-11-11,Bag,42.0,50.18,18.06,6.9,10.37
2024-11-11,Shoe Leather,82.0,56.53,22.28,8.06,19.01
2024-11-11,Jacket Leather,94.0,210.62,62.8,25.92,46.41
2024-11-11,Wallet,154.0,52.45,17.36,9.73,12.96
2024-11-11,Custom,94.0,132.71,47.18,17.53,31.62
2024-11-12,Belt,232.0,92.57,35.69,15.11,25.48
2024-11-12,Bag,202.0,238.32,84.34,30.86,58.14
2024-11-12,Shoe Leather,95.0,63.0,24.11,10.23,19.85
2024-11-12,Jacket Leather,78.0,171.42,53.34,20.3,37.5
2024-11-12,Wallet,204.0,72.35,20.68,10.95,15.95
2024-11-12,Custom,239.0,300.28,120.54,45.64,83.06
2024-11-13,Belt,168.0,62.32,25.84,11.88,17.05
2024-11-13,Bag,199.0,233.71,86.61,34.47,54.93
2024-11-13,Shoe Leather,190.0,139.73,53.39,18.43,37.17
2024-11-13,Jacket Leather,99.0,210.66,71.26,28.8,50.15
2024-11-13,Wallet,166.0,60.64,16.25,10.75,13.98
2024-11-13,Custom,52.0,72.01,24.82,9.46,18.33
2024-11-14,Belt,56.0,23.14,8.31,3.55,6.07
2024-11-14,Bag,65.0,68.13,24.5,10.51,18.42
2024-11-14,Shoe Leather,204.0,143.81,56.35,22.2,39.32
2024-11-14,Jacket Leather,272.0,575.91,180.43,77.65,161.84
2024-11-14,Wallet,108.0,39.46,12.41,6.05,9.53
2024-11-14,Custom,144.0,207.69,74.56,29.06,46.67
2024-11-15,Belt,114.0,50.01,14.35,8.13,11.62
2024-11-15,Bag,121.0,117.87,50.52,18.73,31.66
2024-11-15,Shoe Leather,55.0,37.64,14.71,5.21,11.77
2024-11-15,Jacket Leather,192.0,416.58,132.07,48.56,102.4
2024-11-15,Wallet,145.0,45.38,15.65,8.11,10.86
2024-11-15,Custom,61.0,76.92,29.97,12.61,21.7
2024-11-16,Belt,206.0,81.8,30.66,15.0,22.45
2024-11-16,Bag,50.0,55.34,20.01,8.58,14.48
2024-11-16,Shoe Leather,156.0,113.69,43.01,15.65,30.96
2024-11-16,Jacket Leather,201.0,407.05,131.2,54.56,101.03
2024-11-16,Wallet,58.0,19.07,6.16,3.05,4.27
2024-11-16,Custom,112.0,158.15,56.84,22.75,38.6
2024-11-17,Belt,61.0,23.38,7.93,4.56,7.07
2024-11-17,Bag,218.0,214.3,80.93,33.9,53.45
2024-11-17,Shoe Leather,270.0,188.58,74.5,27.29,59.34
2024-11-17,Jacket Leather,220.0,482.56,149.45,57.0,119.36
2024-11-17,Wallet,108.0,36.69,12.11,6.14,8.14
2024-11-17,Custom,259.0,333.38,114.99,52.35,79.2
2024-11-18,Belt,169.0,72.64,21.81,12.77,18.74
2024-11-18,Bag,49.0,58.13,18.51,7.9,12.96
2024-11-18,Shoe Leather,256.0,173.0,62.33,26.51,55.02
2024-11-18,Jacket Leather,161.0,362.07,119.89,41.8,79.95
2024-11-18,Wallet,104.0,33.96,11.15,6.68,9.19
2024-11-18,Custom,164.0,231.21,73.62,33.27,61.07
2024-11-19,Belt,136.0,56.09,19.07,9.1,14.42
2024-11-19,Bag,95.0,99.74,42.04,14.85,25.75
2024-11-19,Shoe Leather,250.0,171.0,65.69,27.79,56.07
2024-11-19,Jacket Leather,225.0,413.1,167.48,63.46,127.97
2024-11-19,Wallet,252.0,82.94,28.15,14.3,19.17
2024-11-19,Custom,184.0,273.65,81.33,37.58,61.72
2024-11-20,Belt,219.0,82.34,31.51,16.65,21.26
2024-11-20,Bag,181.0,187.13,67.98,32.59,47.71
2024-11-20,Shoe Leather,186.0,127.54,46.67,18.12,36.78
2024-11-20,Jacket Leather,39.0,85.98,28.09,10.32,20.91
2024-11-20,Wallet,111.0,41.48,11.83,6.59,9.07
2024-11-20,Custom,118.0,162.96,55.96,22.98,41.26
2024-11-21,Belt,105.0,46.51,16.03,7.35,11.48
2024-11-21,Bag,252.0,299.72,112.52,43.47,69.47
2024-11-21,Shoe Leather,149.0,105.9,44.05,14.88,33.11
2024-11-21,Jacket Leather,225.0,474.81,145.26,61.93,129.27
2024-11-21,Wallet,265.0,86.9,27.91,15.96,21.36
2024-11-21,Custom,169.0,250.42,79.51,35.39,56.41
2024-11-22,Belt,155.0,63.85,19.82,11.7,17.38
2024-11-22,Bag,249.0,268.74,94.35,40.89,62.49
2024-11-22,Shoe Leather,130.0,91.54,32.97,13.22,25.97
2024-11-22,Jacket Leather,239.0,527.55,167.48,68.22,125.44
2024-11-22,Wallet,271.0,92.36,27.32,16.05,21.59
2024-11-22,Custom,172.0,222.46,77.12,37.06,52.93
2024-11-23,Belt,58.0,22.51,7.59,3.82,6.47
2024-11-23,Bag,206.0,199.64,76.66,31.7,51.79
2024-11-23,Shoe Leather,229.0,161.74,64.48,25.33,50.73
2024-11-23,Jacket Leather,122.0,238.99,92.09,35.44,65.79
2024-11-23,Wallet,261.0,95.52,27.52,14.39,22.99
2024-11-23,Custom,114.0,168.75,55.49,23.06,42.44
2024-11-24,Belt,81.0,34.12,11.4,6.26,7.82
2024-11-24,Bag,179.0,201.48,80.19,28.62,45.65
2024-11-24,Shoe Leather,49.0,36.35,11.95,5.05,9.27
2024-11-24,Jacket Leather,176.0,344.41,118.87,45.07,101.14
2024-11-24,Wallet,251.0,78.2,27.07,14.86,19.64
2024-11-24,Custom,264.0,352.71,124.0,52.92,88.89
2024-11-25,Belt,88.0,33.08,11.28,6.51,8.71
2024-11-25,Bag,249.0,285.92,94.77,42.01,64.92
2024-11-25,Shoe Leather,230.0,163.08,59.97,25.33,50.7
2024-11-25,Jacket Leather,231.0,469.33,171.51,62.35,123.67
2024-11-25,Wallet,62.0,21.45,7.08,3.6,5.38
2024-11-25,Custom,175.0,226.62,86.99,33.67,56.36
2024-11-26,Belt,140.0,63.57,18.74,9.36,15.66
2024-11-26,Bag,270.0,303.51,114.19,47.35,65.9
2024-11-26,Shoe Leather,50.0,34.56,14.83,5.08,9.94
2024-11-26,Jacket Leather,126.0,257.83,89.04,33.26,71.42
2024-11-26,Wallet,168.0,62.86,18.26,9.38,15.23
2024-11-26,Custom,136.0,180.89,70.07,28.5,42.36
2024-11-27,Belt,49.0,21.5,7.08,3.52,5.12
2024-11-27,Bag,179.0,193.72,74.27,29.64,48.98
2024-11-27,Shoe Leather,135.0,95.3,37.49,12.81,28.8
2024-11-27,Jacket Leather,238.0,458.65,161.69,68.92,128.51
2024-11-27,Wallet,162.0,51.6,18.16,9.53,14.45
2024-11-27,Custom,45.0,58.88,20.09,8.7,16.01
2024-11-28,Belt,228.0,101.61,32.77,16.01,25.52
2024-11-28,Bag,46.0,51.58,19.93,7.14,13.52
2024-11-28,Shoe Leather,119.0,89.35,31.84,11.42,27.67
2024-11-28,Jacket Leather,180.0,343.16,118.43,51.85,101.34
2024-11-28,Wallet,176.0,65.25,18.76,9.56,14.09
2024-11-28,Custom,156.0,196.5,74.85,32.51,51.47
2024-11-29,Belt,106.0,44.08,16.08,7.91,10.18
2024-11-29,Bag,250.0,276.24,111.12,39.59,66.07
2024-11-29,Shoe Leather,100.0,62.53,26.15,11.42,19.81
2024-11-29,Jacket Leather,231.0,490.61,158.04,63.64,116.47
2024-11-29,Wallet,258.0,81.93,24.99,15.28,22.12
2024-11-29,Custom,66.0,85.42,31.17,13.32,24.04
2024-11-30,Belt,236.0,99.54,32.91,17.13,26.91
2024-11-30,Bag,166.0,194.0,62.2,25.87,46.8
2024-11-30,Shoe Leather,174.0,129.06,42.53,16.53,34.23
2024-11-30,Jacket Leather,208.0,428.8,137.68,56.49,121.14
2024-11-30,Wallet,136.0,44.12,14.29,8.09,12.28
2024-11-30,Custom,162.0,229.84,69.78,33.38,52.86
2024-12-01,Belt,217.0,79.92,30.34,15.26,20.62
2024-12-01,Bag,279.0,280.68,122.9,41.06,72.28
2024-12-01,Shoe Leather,288.0,192.66,73.5,30.72,57.09
2024-12-01,Jacket Leather,165.0,350.22,101.87,40.46,85.59
2024-12-01,Wallet,108.0,33.38,11.64,6.02,8.92
2024-12-01,Custom,104.0,125.34,45.72,21.21,34.36
2024-12-02,Belt,59.0,26.49,8.78,3.96,6.67
2024-12-02,Bag,122.0,119.33,47.67,21.85,31.9
2024-12-02,Shoe Leather,300.0,195.08,77.48,30.31,66.41
2024-12-02,Jacket Leather,108.0,203.49,67.97,28.86,56.85
2024-12-02,Wallet,150.0,46.37,17.43,7.89,12.59
2024-12-02,Custom,265.0,373.98,119.68,50.82,89.18
2024-12-03,Belt,276.0,108.19,38.37,18.84,26.51
2024-12-03,Bag,55.0,57.52,24.23,9.29,14.26
2024-12-03,Shoe Leather,249.0,167.96,66.58,26.12,50.0
2024-12-03,Jacket Leather,83.0,183.12,61.19,22.38,43.32
2024-12-03,Wallet,71.0,25.49,6.94,3.9,5.64
2024-12-03,Custom,190.0,274.53,98.61,41.11,61.84
2024-12-04,Belt,104.0,44.32,15.14,6.78,9.81
2024-12-04,Bag,108.0,126.43,45.5,15.87,27.19
2024-12-04,Shoe Leather,63.0,42.96,17.52,6.37,13.92
2024-12-04,Jacket Leather,104.0,196.22,72.81,27.79,55.94
2024-12-04,Wallet,223.0,68.98,23.36,13.4,16.73
2024-12-04,Custom,116.0,158.91,59.6,22.61,39.29
2024-12-05,Belt,50.0,18.63,6.41,3.62,4.83
2024-12-05,Bag,280.0,304.76,104.76,48.0,77.66
2024-12-05,Shoe Leather,158.0,107.11,44.76,16.83,32.72
2024-12-05,Jacket Leather,59.0,122.33,43.82,16.47,28.91
2024-12-05,Wallet,169.0,57.29,19.74,9.26,13.51
2024-12-05,Custom,88.0,108.49,45.28,17.1,32.26
2024-12-06,Belt,287.0,106.0,41.36,20.97,31.01
2024-12-06,Bag,108.0,118.84,41.38,17.15,28.19
2024-12-06,Shoe Leather,281.0,177.88,68.67,29.09,58.46
2024-12-06,Jacket Leather,189.0,410.91,117.79,53.29,98.63
2024-12-06,Wallet,290.0,101.64,31.59,18.21,21.84
2024-12-06,Custom,172.0,233.04,85.86,37.19,62.91
2024-12-07,Belt,263.0,102.46,38.38,19.38,24.94
2024-12-07,Bag,256.0,299.99,105.28,45.06,67.8
2024-12-07,Shoe Leather,56.0,35.37,14.19,6.16,11.47
2024-12-07,Jacket Leather,189.0,402.0,135.46,46.2,96.09
2024-12-07,Wallet,160.0,53.29,16.29,8.41,12.16
2024-12-07,Custom,122.0,175.23,53.36,23.85,40.23
2024-12-08,Belt,97.0,41.08,13.46,6.41,10.71
2024-12-08,Bag,183.0,188.26,73.43,30.15,47.91
2024-12-08,Shoe Leather,209.0,132.7,61.29,22.15,46.82
2024-12-08,Jacket Leather,206.0,377.74,144.84,58.86,118.66
2024-12-08,Wallet,112.0,36.08,10.97,7.08,9.15
2024-12-08,Custom,80.0,106.67,41.27,17.13,28.39
2024-12-09,Belt,127.0,57.28,18.81,8.39,13.31
2024-12-09,Bag,286.0,306.82,127.9,45.85,78.21
2024-12-09,Shoe Leather,67.0,46.73,19.6,6.42,13.87
2024-12-09,Jacket Leather,67.0,146.58,47.63,17.37,39.52
2024-12-09,Wallet,134.0,48.73,15.48,8.07,11.77
2024-12-09,Custom,269.0,361.95,126.36,51.66,84.43
2024-12-10,Belt,49.0,18.7,6.79,3.7,5.72
2024-12-10,Bag,115.0,124.94,47.32,20.71,30.88
2024-12-10,Shoe Leather,204.0,151.8,53.75,23.46,47.07
2024-12-10,Jacket Leather,133.0,257.15,88.72,38.78,69.73
2024-12-10,Wallet,279.0,85.79,27.7,17.09,24.29
2024-12-10,Custom,157.0,212.56,76.61,32.32,52.57
2024-12-11,Belt,209.0,79.23,29.5,14.98,21.95
2024-12-11,Bag,174.0,187.99,64.16,27.42,50.11
2024-12-11,Shoe Leather,59.0,44.01,15.76,6.1,11.79
2024-12-11,Jacket Leather,221.0,481.75,165.73,59.0,116.85
2024-12-11,Wallet,111.0,39.83,10.97,7.05,9.14
2024-12-11,Custom,112.0,152.37,56.1,23.71,35.85
2024-12-12,Belt,113.0,48.34,17.39,8.0,13.18
2024-12-12,Bag,147.0,157.25,58.56,24.46,37.09
2024-12-12,Shoe Leather,232.0,163.36,61.76,22.73,48.93
2024-12-12,Jacket Leather,49.0,93.57,31.77,12.31,27.72
2024-12-12,Wallet,60.0,18.91,6.39,3.75,4.7
2024-12-12,Custom,211.0,275.74,100.51,42.9,66.38
2024-12-13,Belt,181.0,68.56,26.81,12.65,20.25
2024-12-13,Bag,228.0,242.93,98.37,37.62,63.27
2024-12-13,Shoe Leather,224.0,157.13,54.22,21.33,50.92
2024-12-13,Jacket Leather,153.0,320.72,100.66,42.73,84.98
2024-12-13,Wallet,188.0,69.81,19.19,10.1,15.4
2024-12-13,Custom,102.0,140.31,52.99,19.32,31.71
2024-12-14,Belt,64.0,24.78,9.23,4.95,6.3
2024-12-14,Bag,237.0,264.31,102.11,37.72,68.3
2024-12-14,Shoe Leather,228.0,163.97,58.61,24.01,51.58
2024-12-14,Jacket Leather,88.0,166.91,59.1,25.33,47.32
2024-12-14,Wallet,97.0,31.21,9.2,5.57,7.28
2024-12-14,Custom,272.0,358.63,132.97,59.31,93.38
2024-12-15,Belt,248.0,105.35,36.03,15.73,23.42
2024-12-15,Bag,232.0,265.28,97.29,34.47,62.65
2024-12-15,Shoe Leather,158.0,109.49,46.63,17.25,32.85
2024-12-15,Jacket Leather,270.0,518.51,194.96,80.35,145.0
2024-12-15,Wallet,76.0,27.35,8.4,4.56,6.86
2024-12-15,Custom,101.0,129.24,49.0,18.13,31.3
2024-12-16,Belt,220.0,99.18,32.29,15.81,23.05
2024-12-16,Bag,46.0,47.55,19.6,7.96,13.45
2024-12-16,Shoe Leather,63.0,47.45,18.76,7.2,13.54
2024-12-16,Jacket Leather,63.0,124.37,38.48,16.12,35.64
2024-12-16,Wallet,48.0,17.93,4.63,2.51,4.24
2024-12-16,Custom,161.0,199.89,83.66,34.13,53.8
2024-12-17,Belt,189.0,81.2,24.47,13.06,21.47
2024-12-17,Bag,220.0,243.82,80.91,32.64,64.51
2024-12-17,Shoe Leather,256.0,158.1,70.33,29.19,53.97
2024-12-17,Jacket Leather,239.0,484.91,157.46,59.94,126.65
2024-12-17,Wallet,266.0,91.79,29.12,17.22,22.94
2024-12-17,Custom,92.0,122.94,40.63,20.07,29.31
2024-12-18,Belt,169.0,65.3,24.96,12.15,16.66
2024-12-18,Bag,76.0,80.3,32.93,13.06,20.76
2024-12-18,Shoe Leather,186.0,128.67,48.88,21.52,35.65
2024-12-18,Jacket Leather,153.0,301.61,99.11,38.44,83.4
2024-12-18,Wallet,108.0,38.43,10.39,6.75,9.28
2024-12-18,Custom,153.0,219.1,78.88,30.96,48.9
2024-12-19,Belt,188.0,69.63,23.77,12.87,18.36
2024-12-19,Bag,211.0,248.82,84.93,37.33,51.06
2024-12-19,Shoe Leather,242.0,167.86,63.65,22.99,47.17
2024-12-19,Jacket Leather,262.0,526.68,195.06,65.07,132.83
2024-12-19,Wallet,62.0,20.7,6.21,3.9,5.18
2024-12-19,Custom,300.0,407.58,128.58,59.15,112.94
2024-12-20,Belt,98.0,42.67,13.26,7.01,11.43
2024-12-20,Bag,252.0,298.65,101.12,43.98,69.84
2024-12-20,Shoe Leather,153.0,112.28,43.43,17.64,29.21
2024-12-20,Jacket Leather,298.0,649.63,185.02,73.58,158.69
2024-12-20,Wallet,136.0,44.01,14.4,7.88,11.2
2024-12-20,Custom,256.0,348.42,116.66,54.41,86.24
2024-12-21,Belt,146.0,62.96,21.65,10.63,14.53
2024-12-21,Bag,155.0,170.51,63.69,25.84,41.92
2024-12-21,Shoe Leather,259.0,185.43,71.48,25.51,52.49
2024-12-21,Jacket Leather,200.0,369.43,150.26,59.36,98.09
2024-12-21,Wallet,272.0,99.3,28.54,15.58,21.83
2024-12-21,Custom,218.0,303.54,99.46,44.58,71.44
2024-12-22,Belt,274.0,123.73,39.58,18.19,28.89
2024-12-22,Bag,106.0,103.6,46.7,17.32,27.68
2024-12-22,Shoe Leather,99.0,67.53,29.18,11.26,19.45
2024-12-22,Jacket Leather,300.0,666.89,199.72,76.09,157.58
2024-12-22,Wallet,91.0,28.9,10.47,5.63,8.17
2024-12-22,Custom,143.0,211.0,65.24,25.82,51.38
2024-12-23,Belt,71.0,30.79,10.98,4.85,7.56
